filename,lat,lon,altitude,roll,pitch,yaw
01116.png,50.61883606,7.0027521,494.414,-0.01081,0.02055,-0.5281
01117.png,50.61917398,7.002463,494.195,0.01353,0.01453,-0.52529
01118.png,50.61951341,7.00217447,494.063,-0.01633,0.02211,-0.51123
01119.png,50.61985335,7.00188471,494.11,-0.02956,0.0268,-0.49942
01120.png,50.6201928,7.00159335,494.171,-0.0175,0.02324,-0.48738
01121.png,50.62053254,7.00130258,494.107,-0.0045,0.02683,-0.48248
01122.png,50.62089989,7.00099104,494.36,0.00374,0.02292,-0.47835
01123.png,50.62132293,7.00063782,494.158,0.00198,0.0125,-0.47987
01124.png,50.6217338,7.00029913,493.861,-0.01974,0.01773,-0.46858
01125.png,50.62214532,6.99996063,493.623,-0.05918,0.0227,-0.47515
01126.png,50.62250038,6.9996621,493.625,-0.08189,0.02239,-0.49584
01127.png,50.6228393,6.9993681,493.346,-0.03358,0.00275,-0.5195
01128.png,50.62317761,6.99907076,492.645,-0.01383,-0.00213,-0.52037
01129.png,50.62351704,6.99877201,492.022,-0.01579,0.0088,-0.50753
01130.png,50.6238577,6.99847301,491.686,-0.0253,0.01311,-0.51032
01131.png,50.62419882,6.99817326,491.48,-0.03246,0.01463,-0.5237
01132.png,50.6245389,6.99787112,491.331,-0.04023,0.01646,-0.52071
01133.png,50.62487794,6.99756613,491.177,-0.03421,0.01578,-0.52067
01134.png,50.62521653,6.99725963,490.99,-0.0453,0.02092,-0.53497
01135.png,50.62555326,6.9969504,491.098,-0.06048,0.02982,-0.53858
01136.png,50.62596707,6.99656123,491.413,-0.06498,0.02252,-0.5563
01137.png,50.62636361,6.99617706,491.362,-0.05647,0.00965,-0.58189
01138.png,50.6267573,6.99578495,490.86,-0.06428,0.01385,-0.59299
01139.png,50.62712184,6.99541099,490.614,-0.07735,0.02877,-0.60511
01140.png,50.62744373,6.99507004,490.768,-0.07329,0.02196,-0.62704
01141.png,50.62776221,6.99472321,490.704,-0.03847,0.00887,-0.64817
01142.png,50.62807883,6.99437242,490.403,-0.01304,0.01593,-0.65043
01143.png,50.62839482,6.9940207,490.543,-0.02788,0.03091,-0.63884
01144.png,50.62870951,6.99366856,491.046,-0.0239,0.02545,-0.63102
01145.png,50.62902353,6.993316,491.25,0.00313,0.01484,-0.64422
01146.png,50.629338,6.9929645,491.131,0.02592,0.01752,-0.65228
01147.png,50.62965359,6.99261647,491.263,0.01785,0.0261,-0.63647
01148.png,50.62997006,6.99227209,491.634,-0.01188,0.02759,-0.61803
01149.png,50.63028658,6.99192877,492.092,-0.04482,0.02998,-0.61769
01150.png,50.63060143,6.99158307,492.461,-0.03998,0.02109,-0.63362
01151.png,50.63091444,6.99123414,492.484,-0.03047,0.00943,-0.65129
01152.png,50.63122636,6.99088193,492.278,-0.01837,0.0077,-0.6525
01153.png,50.63153823,6.99052717,492.137,-0.01584,0.01249,-0.64656
01154.png,50.63191264,6.99009916,492.317,-0.02815,0.01936,-0.63694
01155.png,50.63227391,6.98968288,492.744,-0.00447,0.01367,-0.63445
01156.png,50.63263544,6.98926569,492.774,-0.00193,-0.00238,-0.62952
01157.png,50.63298612,6.98886026,492.217,0.00889,-0.0108,-0.61526
01158.png,50.63330098,6.98849637,491.167,-0.02499,-0.00351,-0.58527
01159.png,50.63361814,6.98813069,490.282,-0.03574,0.01913,-0.58617
01160.png,50.63393408,6.98776235,489.794,-0.01917,0.02145,-0.59201
01161.png,50.63424825,6.98739289,489.929,-0.00724,0.03051,-0.5729
01162.png,50.63456276,6.98702503,489.963,0.00356,0.01392,-0.57982
01163.png,50.6348795,6.98665902,489.175,0.0237,0.0093,-0.61761
01164.png,50.63520996,6.98628094,488.407,0.02741,0.01509,-0.60365
01165.png,50.63552869,6.98591977,487.91,0.01042,0.02544,-0.5646
01166.png,50.63584941,6.98556158,487.793,-0.00275,0.03733,-0.55582
01167.png,50.63618369,6.9851921,488.093,-0.00938,0.03598,-0.57926
01168.png,50.63650317,6.98483675,488.214,-0.03134,0.02624,-0.57593
01169.png,50.63685912,6.98443557,487.86,-0.01581,0.02798,-0.56367
01170.png,50.6372528,6.98399111,487.777,0.00014,0.06093,-0.56605
01171.png,50.63761882,6.98357917,488.749,-0.0127,0.06678,-0.56833
01172.png,50.63803129,6.98311392,490.162,-0.02133,0.05701,-0.58401
01173.png,50.63833991,6.98276199,490.971,-0.03673,0.06238,-0.59756
01174.png,50.63864352,6.98240858,492.074,0.00568,0.0589,-0.57449
01175.png,50.6389469,6.98205921,492.629,-0.03216,0.05627,-0.58458
01176.png,50.63924814,6.98170878,493.051,-0.02066,0.05911,-0.60398
01177.png,50.63954747,6.98135738,493.321,0.01759,0.05182,-0.61693
01178.png,50.63984736,6.98100789,493.627,8e-05,0.05341,-0.6171
01179.png,50.64014731,6.98065807,494.054,-0.02477,0.05305,-0.60619
01180.png,50.64045939,6.9802921,494.657,0.00468,0.03995,-0.61958
01181.png,50.6407607,6.97994051,494.771,0.01041,0.03854,-0.63711
01182.png,50.64106285,6.97958871,494.979,0.01412,0.03554,-0.62568
01183.png,50.64136502,6.97923519,495.654,-0.02133,0.02338,-0.58759
01184.png,50.64166829,6.97887695,495.94,-0.05222,0.01619,-0.57743
01185.png,50.64197296,6.97851114,496.509,-0.08595,0.01688,-0.61974
01186.png,50.64227453,6.97813346,497.005,-0.01942,-2e-05,-0.64842
01187.png,50.64257562,6.97775039,497.15,0.0695,-0.01297,-0.61742
01188.png,50.6428829,6.97737052,496.981,0.06339,-0.0101,-0.58294
01189.png,50.64319668,6.97699619,496.6,-0.01688,0.01167,-0.57837
01190.png,50.64351222,6.97662177,496.668,-0.0198,0.00656,-0.57575
01191.png,50.643828,6.9762462,496.34,-0.1015,0.00228,-0.58997
01192.png,50.64414122,6.97586188,495.745,-0.00657,-0.01359,-0.61152
01193.png,50.64445491,6.9754777,494.3,-0.00347,-0.00995,-0.61747
01194.png,50.64477006,6.97509425,493.422,-0.02362,0.01567,-0.592
01195.png,50.64508585,6.9747121,493.852,-0.02211,0.00334,-0.59743
01196.png,50.64540165,6.97433296,493.086,-0.01984,-0.00936,-0.62223
01197.png,50.64571613,6.97395297,492.111,-0.02244,0.01034,-0.6014
01198.png,50.64602989,6.97357324,491.938,-0.00364,0.01604,-0.58259
01199.png,50.64634432,6.97319799,492.129,-0.02803,0.01442,-0.60229
01200.png,50.64665693,6.97282442,491.722,-0.02246,0.01072,-0.60671
01201.png,50.64696853,6.97245161,491.156,-0.05434,0.00517,-0.60926
01202.png,50.6472781,6.97207538,489.987,-0.06181,0.00088,-0.60537
01203.png,50.64758575,6.97169372,488.807,-0.09249,0.00212,-0.61145
01204.png,50.64789072,6.97130522,487.255,-0.0506,0.00067,-0.63611
01205.png,50.64819415,6.97091386,485.69,-0.0021,0.01616,-0.6589
01206.png,50.64849585,6.97052418,484.459,-0.04142,0.0395,-0.64306
01207.png,50.64879409,6.97013448,483.96,-0.03597,0.05099,-0.61922
01208.png,50.64909029,6.96974609,484.167,-0.05851,0.04751,-0.65696
01209.png,50.64938293,6.96935734,483.687,-0.04896,0.02362,-0.70039
01210.png,50.6496711,6.96896533,482.618,-0.06166,0.03546,-0.70724
01211.png,50.64995466,6.96856776,482.438,-0.03551,0.05116,-0.69818
01212.png,50.65023446,6.96816966,483.094,-0.03204,0.05286,-0.6925
01213.png,50.65051204,6.9677739,484.133,-0.04679,0.05762,-0.70871
01214.png,50.6507976,6.96736385,484.695,-0.03249,0.05568,-0.75238
01215.png,50.65106722,6.96697013,484.987,-0.04968,0.06502,-0.75909
01216.png,50.65133195,6.96657578,485.313,-0.07018,0.07533,-0.75699
01217.png,50.65159092,6.9661793,485.818,-0.0866,0.08068,-0.77674
01218.png,50.65184335,6.96577936,485.877,-0.06041,0.07248,-0.81362
01219.png,50.652091,6.96537311,485.63,-0.04775,0.07271,-0.82752
01220.png,50.65233494,6.96496015,485.725,-0.0417,0.08263,-0.82002
01221.png,50.65257686,6.96454267,486.218,-0.00011,0.08411,-0.84207
01222.png,50.6528268,6.96410753,487.11,0.0192,0.08155,-0.84722
01223.png,50.65306656,6.96368992,488.068,-0.00289,0.07319,-0.82907
01224.png,50.65330672,6.96327036,488.611,-0.04434,0.07687,-0.84389
01225.png,50.65354387,6.96284497,489.131,-0.05139,0.07125,-0.86487
01226.png,50.65377757,6.96241344,489.219,-0.04363,0.071,-0.90082
01227.png,50.65400681,6.96197652,489.444,-0.05929,0.0811,-0.91048
01228.png,50.65422961,6.96153275,490.455,-0.11744,0.08821,-0.90912
01229.png,50.65444546,6.96107905,491.527,-0.12398,0.06858,-0.94823
01230.png,50.65465369,6.96061376,491.806,-0.13167,0.05121,-1.00846
01231.png,50.65485227,6.96013514,491.603,-0.12703,0.06442,-1.05584
01232.png,50.65503965,6.95964425,492.175,-0.09443,0.07042,-1.07218
01233.png,50.65521915,6.95914475,492.444,-0.07939,0.05718,-1.09976
01234.png,50.65539284,6.95863683,492.103,-0.05571,0.05377,-1.14109
01235.png,50.65556775,6.95810116,491.982,-0.07919,0.05821,-1.15542
01236.png,50.65573039,6.95757836,491.897,-0.03349,0.05688,-1.18205
01237.png,50.65588931,6.9570508,491.973,-0.014,0.05493,-1.20408
01238.png,50.65604618,6.9565197,492.304,-0.01715,0.0603,-1.20527
01239.png,50.65620155,6.95598487,492.876,0.03719,0.05466,-1.21911
01240.png,50.6563578,6.95544894,493.583,0.00138,0.04182,-1.21796
01241.png,50.65651365,6.95490993,493.784,-0.03016,0.04031,-1.21153
01242.png,50.65666726,6.95436597,493.888,-0.04219,0.04716,-1.21676
01243.png,50.65681762,6.95381772,494.582,-0.09844,0.0535,-1.24833
01244.png,50.65695969,6.95326525,495.339,-0.0616,0.03743,-1.26912
01245.png,50.65709539,6.95270971,495.936,-0.01877,0.03754,-1.2789
01246.png,50.65722837,6.95215347,496.607,-0.03788,0.03493,-1.27193
01247.png,50.65735792,6.95159833,497.001,-0.00459,0.0304,-1.26313
01248.png,50.65748588,6.95104532,497.598,0.01797,0.0287,-1.23073
01249.png,50.65761563,6.95049404,498.528,-0.05162,0.02308,-1.22238
01250.png,50.65774346,6.94994007,498.895,-0.14905,0.01891,-1.27827
01251.png,50.65786144,6.94938033,498.148,-0.14793,0.00455,-1.34742
01252.png,50.65796813,6.94881474,496.514,-0.09945,0.00341,-1.4014
01253.png,50.65806483,6.94824382,495.045,-0.07125,0.01101,-1.42586
01254.png,50.65815448,6.94766996,493.947,-0.06073,0.0205,-1.42843
01255.png,50.6582395,6.94709403,493.264,-0.07313,0.02656,-1.45073
01256.png,50.65831844,6.94651878,492.588,-0.08572,0.02771,-1.47024
01257.png,50.65838999,6.94594562,492.074,-0.0875,0.02015,-1.47471
01258.png,50.65845556,6.94537329,491.214,-0.06632,0.00815,-1.49878
01259.png,50.65851619,6.9448011,490.343,-0.0546,0.0154,-1.52938
01260.png,50.65857218,6.94423082,489.63,-0.02701,0.02143,-1.53308
01261.png,50.6586285,6.94364005,488.893,-0.01818,0.02926,-1.53519
01262.png,50.65868201,6.94307456,488.503,-0.01684,0.03871,-1.53738
01263.png,50.65873413,6.94251322,488.516,-0.11612,0.04437,-1.53739
01264.png,50.6587789,6.94195457,488.245,-0.10255,0.03902,-1.57219
01265.png,50.65881539,6.94139839,487.768,-0.11743,0.02981,-1.62957
01266.png,50.65884308,6.94082264,487.028,-0.10435,0.03043,-1.68024
01267.png,50.65885944,6.94027279,486.55,-0.12061,0.03578,-1.6982
01268.png,50.65886578,6.93972614,486.101,-0.10226,0.04263,-1.71882
01269.png,50.65886251,6.9391835,486.019,-0.09371,0.04838,-1.7451
01270.png,50.65885183,6.93864547,485.894,-0.0787,0.05152,-1.78463
01271.png,50.65883396,6.93811332,485.865,-0.09823,0.05346,-1.81191
01272.png,50.65880711,6.93758665,486.034,-0.05714,0.04774,-1.84103
01273.png,50.65877314,6.93706444,486.216,-0.00464,0.03257,-1.8482
01274.png,50.65873705,6.9365432,485.801,-0.03409,0.04801,-1.85326
01275.png,50.65869619,6.93602503,486.069,-0.05665,0.05935,-1.84671
01276.png,50.65865129,6.93551033,485.978,-0.04558,0.04767,-1.87725
01277.png,50.6586023,6.93499748,485.264,-0.01652,0.05647,-1.93403
01278.png,50.6585499,6.93448744,484.879,0.02309,0.0731,-1.9613
01279.png,50.65849678,6.93397992,485.195,0.0129,0.07338,-1.9474
01280.png,50.65844335,6.93347485,485.879,0.01184,0.07913,-1.91646
01281.png,50.65839039,6.93297166,487.045,-0.03802,0.08718,-1.9052
01282.png,50.65833477,6.9324725,488.395,-0.07824,0.07908,-1.93077
01283.png,50.65827269,6.93197916,489.42,-0.06102,0.05914,-1.97049
01284.png,50.65820457,6.93149091,489.986,-0.02967,0.04572,-1.98862
01285.png,50.65813202,6.93100447,490.224,-0.01744,0.04891,-1.99643
01286.png,50.65805659,6.93051915,490.589,0.0018,0.05889,-1.99501
01287.png,50.65797704,6.93001573,491.261,0.00046,0.06281,-1.98719
01288.png,50.65789984,6.92953257,492.002,0.00526,0.06371,-1.99102
01289.png,50.6578197,6.92903177,492.754,-0.01562,0.05865,-1.98677
01290.png,50.65774111,6.9285515,493.211,-0.00839,0.0506,-1.98847
01291.png,50.6576608,6.92807161,493.393,-0.02148,0.0417,-1.9981
01292.png,50.6575781,6.92759178,493.283,-0.01168,0.03788,-2.01115
01293.png,50.65749293,6.92711176,493.026,0.03022,0.033,-2.01835
01294.png,50.65740828,6.9266302,492.658,0.0539,0.03239,-2.00198
01295.png,50.65732697,6.92614497,492.595,0.05891,0.04408,-1.9662
01296.png,50.65725045,6.92565604,493.0,0.0479,0.04992,-1.93548
01297.png,50.65717822,6.92516495,493.559,0.03137,0.05078,-1.91386
01298.png,50.65710911,6.92467197,494.372,-0.02389,0.04342,-1.91265
01299.png,50.65703916,6.92417854,494.593,-0.00637,0.01897,-1.92917
01300.png,50.65696811,6.92368365,494.026,-0.00246,0.0138,-1.93235
01301.png,50.65689647,6.92318737,493.192,0.00385,0.02402,-1.90751
01302.png,50.65682591,6.92268836,492.859,0.01005,0.03802,-1.89528
01303.png,50.65675737,6.92218719,493.021,-0.02994,0.02855,-1.91154
01304.png,50.65668713,6.92168602,492.52,-0.01601,0.00265,-1.92647
01305.png,50.65661509,6.92118247,491.334,-0.02184,0.00279,-1.93153
01306.png,50.65654051,6.9206764,490.225,-0.01754,0.01713,-1.92542
01307.png,50.65646431,6.92016817,489.676,0.01615,0.02518,-1.91923
01308.png,50.65638948,6.91965737,489.392,-0.02021,0.01709,-1.92364
01309.png,50.65631309,6.91914673,488.781,-0.04012,0.01353,-1.92158
01310.png,50.65623466,6.91863555,488.103,-0.02874,0.02698,-1.93022
01311.png,50.65615422,6.91812622,487.571,-0.02492,0.04124,-1.9418
01312.png,50.65607266,6.91761783,487.773,0.02084,0.04767,-1.96303
01313.png,50.65599294,6.91711111,488.402,0.01795,0.03703,-1.96297
01314.png,50.6559145,6.91660556,488.609,0.01382,0.0255,-1.94829
01315.png,50.65583722,6.91609989,488.712,0.01379,0.02944,-1.9213
01316.png,50.65576191,6.91559347,488.924,0.01229,0.04214,-1.90957
01317.png,50.655689,6.91508796,489.593,0.00974,0.05073,-1.90612
01318.png,50.65561806,6.91458491,490.442,0.00741,0.04272,-1.90349
01319.png,50.65554864,6.91408367,490.966,0.00505,0.03339,-1.90392
01320.png,50.65547985,6.91358359,491.066,0.01214,0.02842,-1.89749
01321.png,50.65540927,6.91306384,490.893,0.03462,0.03304,-1.88128
01322.png,50.65534475,6.91256293,490.972,0.03394,0.04824,-1.8634
01323.png,50.65528464,6.91206164,491.831,0.00855,0.05604,-1.85705
01324.png,50.65522695,6.9115623,492.637,0.00281,0.04183,-1.86299
01325.png,50.65516991,6.91106479,493.0,-0.02311,0.03089,-1.86542
01326.png,50.65511139,6.91056857,492.918,-0.04193,0.02656,-1.86201
01327.png,50.65504968,6.91007286,492.783,-0.0551,0.03232,-1.87044
01328.png,50.65498402,6.9095786,492.731,-0.03572,0.03073,-1.88898
01329.png,50.65491514,6.90908635,492.73,-0.02907,0.02333,-1.89345
01330.png,50.65484351,6.90859489,492.329,-0.00532,0.01012,-1.88656
01331.png,50.65477124,6.90810133,491.704,0.00403,0.02565,-1.88648
01332.png,50.6546995,6.90760571,491.873,0.00499,0.03658,-1.89353
01333.png,50.65462855,6.90711037,492.501,-0.02691,0.02468,-1.9045
01334.png,50.65455618,6.9066156,492.377,-0.03208,0.00581,-1.92433
01335.png,50.65448125,6.90611961,491.372,0.00888,0.00873,-1.94717
01336.png,50.65440594,6.90562239,490.585,0.00446,0.02303,-1.93416
01337.png,50.65433053,6.90512525,490.476,-0.01263,0.03841,-1.90722
01338.png,50.65425562,6.90462896,490.773,-0.03007,0.04992,-1.90904
01339.png,50.65417995,6.90413611,491.311,-0.03959,0.03647,-1.92424
01340.png,50.65410238,6.90364625,491.139,-0.0155,0.02027,-1.93434
01341.png,50.65402413,6.90315667,490.473,-0.00357,0.02292,-1.94428
01342.png,50.65394623,6.90266651,489.928,0.00122,0.03603,-1.95429
01343.png,50.65386886,6.90217792,489.859,-0.01543,0.03805,-1.94509
01344.png,50.6537915,6.90169099,489.406,-0.02679,0.03185,-1.95082
01345.png,50.65371347,6.90120514,488.686,-0.03531,0.03626,-1.96592
01346.png,50.65363335,6.90072163,488.206,-0.0147,0.038,-1.97733
01347.png,50.65354902,6.90022042,487.805,0.01574,0.02633,-1.98778
01348.png,50.65346775,6.89973799,486.825,-0.02339,0.01218,-1.97938
01349.png,50.65338372,6.89925403,485.348,-0.01693,0.00978,-1.95897
01350.png,50.65329774,6.89876674,483.931,-0.03366,0.04062,-1.96766
01351.png,50.65320953,6.89828085,483.441,0.01285,0.06117,-1.96002
01352.png,50.65312313,6.89779681,483.883,0.03132,0.05889,-1.94421
01353.png,50.65304063,6.89731404,483.935,0.04792,0.05703,-1.9411
01354.png,50.65296331,6.89683385,484.395,0.02687,0.09464,-1.9157
01355.png,50.65289186,6.89635693,485.916,0.0466,0.10766,-1.91684
01356.png,50.65282565,6.89588404,487.694,0.03514,0.07069,-1.92697
01357.png,50.65276109,6.89541324,488.383,-0.00637,0.03716,-1.91391
01358.png,50.65269434,6.89494071,488.531,-0.08152,0.04794,-1.92245
01359.png,50.65262119,6.89446867,489.168,-0.10599,0.05803,-1.96898
01360.png,50.65253994,6.8940012,489.915,-0.0514,0.04887,-2.0153
01361.png,50.65245352,6.89353719,490.421,-0.01181,0.03874,-2.03135
01362.png,50.65236459,6.89307346,490.361,-0.01276,0.03538,-2.01597
01363.png,50.65227332,6.89260858,490.032,-0.01784,0.05825,-2.00275
01364.png,50.65218101,6.89214422,490.466,-0.03063,0.07406,-2.00591
01365.png,50.65208788,6.89168331,490.913,-0.02066,0.05771,-2.01254
01366.png,50.65199352,6.89122472,490.795,-0.01366,0.03825,-1.99009
01367.png,50.65189838,6.89076486,490.278,0.00371,0.04612,-1.96666
01368.png,50.65180485,6.89030171,490.159,0.01007,0.06625,-1.97251
01369.png,50.65171372,6.88983834,490.432,0.03317,0.06212,-1.96359
01370.png,50.65162634,6.88937381,490.626,0.05649,0.0495,-1.9317
01371.png,50.65154519,6.88890439,490.799,0.08741,0.04901,-1.89678
01372.png,50.65147186,6.88842838,491.197,0.06457,0.04431,-1.87451
01373.png,50.65140511,6.88794797,491.393,0.06952,0.03508,-1.81967
01374.png,50.65134666,6.88746058,491.58,0.11241,0.02734,-1.76467
01375.png,50.65129985,6.88696389,491.673,0.01605,0.02108,-1.74278
01376.png,50.65125818,6.88646006,490.942,-0.02233,0.03805,-1.74479
01377.png,50.65121912,6.88595224,490.618,0.04339,0.04169,-1.74382
01378.png,50.65118709,6.88544262,490.736,0.03737,0.04578,-1.70435
01379.png,50.65116211,6.88493017,491.106,-0.00161,0.0496,-1.68727
01380.png,50.65114131,6.88441703,491.494,-0.08274,0.05756,-1.68125
01381.png,50.65111837,6.88390386,491.736,-0.07739,0.05701,-1.70516
01382.png,50.65109288,6.88339253,491.644,-0.01461,0.03406,-1.71122
01383.png,50.65106919,6.88288063,491.123,0.05586,0.02738,-1.66932
01384.png,50.65105448,6.8823651,490.457,0.16863,0.02471,-1.60753
01385.png,50.65105962,6.88182485,490.384,0.16315,0.0364,-1.53192
01386.png,50.65108515,6.88130385,490.825,0.1032,0.04665,-1.46322
01387.png,50.65112487,6.88078442,491.042,0.04803,0.04767,-1.42321
01388.png,50.65117365,6.88026701,491.464,0.01478,0.06693,-1.40531
01389.png,50.65122848,6.87975198,492.37,-0.04457,0.0682,-1.43075
01390.png,50.65128251,6.87923963,492.209,-0.04048,0.0663,-1.44441
01391.png,50.65133465,6.87872947,492.066,0.00721,0.05903,-1.42387
01392.png,50.65138986,6.87822036,491.8,0.08722,0.04802,-1.39549
01393.png,50.65145598,6.87771251,492.48,0.05195,0.0547,-1.36533
01394.png,50.65152867,6.87720835,492.695,0.01606,0.04699,-1.30461
01395.png,50.65160811,6.87670396,492.257,0.03858,0.02878,-1.29702
01396.png,50.65169565,6.87619887,491.384,0.03428,0.05358,-1.29271
01397.png,50.65178989,6.87569494,491.405,0.00656,0.06323,-1.27623
01398.png,50.65188752,6.87519334,491.419,-0.01345,0.0502,-1.24563
01399.png,50.65198833,6.87469013,491.148,0.02901,0.04744,-1.24323
01400.png,50.65209401,6.87418599,491.431,0.0043,0.05108,-1.2264
01401.png,50.65220904,6.87366009,491.444,0.03689,0.03807,-1.22707
01402.png,50.65232574,6.8731549,490.533,0.11471,0.02031,-1.18895
01403.png,50.65245593,6.87265385,488.913,0.07688,0.02596,-1.12897
01404.png,50.65259895,6.87215563,487.617,0.03017,0.046,-1.098
01405.png,50.65274946,6.87165971,487.451,-0.04036,0.0538,-1.11679
01406.png,50.65289999,6.87116242,487.623,-0.04296,0.02919,-1.1435
01407.png,50.65305083,6.87066111,487.31,-0.03925,0.00194,-1.17224
01408.png,50.653202,6.87015348,486.745,-0.11929,0.00106,-1.19557
01409.png,50.65334832,6.86963538,485.773,-0.10402,-0.01364,-1.21496
01410.png,50.65348866,6.86910581,484.567,-0.12339,-0.0232,-1.22396
01411.png,50.65362327,6.8685635,482.897,-0.12005,-0.03315,-1.23845
01412.png,50.65375246,6.86800877,480.718,-0.08306,-0.04023,-1.25059
01413.png,50.65387818,6.86744171,478.393,-0.08521,-0.04325,-1.26288
01414.png,50.65400063,6.86686245,475.949,-0.08919,-0.05423,-1.29559
01415.png,50.65411875,6.86627401,472.996,0.0011,-0.04256,-1.32656
01416.png,50.65423665,6.8656796,470.503,0.06449,-0.04354,-1.33861
01417.png,50.6543579,6.86508228,468.034,-0.06651,-0.03204,-1.34308
01418.png,50.65447225,6.8644784,466.075,-0.16428,-0.01485,-1.35609
01419.png,50.65457185,6.86386725,464.386,-0.15688,-0.02646,-1.40485
01420.png,50.65465691,6.86325099,462.673,-0.12285,-0.02195,-1.4564
01421.png,50.65473071,6.86263347,460.881,0.00645,-0.01617,-1.4492
01422.png,50.65480469,6.86201714,459.52,0.0801,-0.00319,-1.40176
01423.png,50.65488692,6.86140244,459.507,-0.04957,0.01569,-1.3994
01424.png,50.65496655,6.86078981,459.737,-0.13212,0.0217,-1.43729
01425.png,50.65503615,6.86018013,459.612,-0.07629,0.01772,-1.47324
01426.png,50.65509839,6.85957417,459.456,-0.05547,0.01906,-1.48645
01427.png,50.6551562,6.85897176,459.312,-0.02017,0.02927,-1.48992
01428.png,50.65521256,6.85837333,459.247,0.09717,0.01669,-1.49472
01429.png,50.65527503,6.8577797,458.29,0.25867,0.00116,-1.46504
01430.png,50.65535748,6.85719002,457.489,0.1234,0.03496,-1.41982
01431.png,50.65544973,6.85660709,457.96,-0.07484,0.05796,-1.37429
01432.png,50.65553547,6.85602639,459.09,-0.27896,0.05415,-1.41735
01433.png,50.65560014,6.85544503,459.264,-0.33341,0.03033,-1.50061
01434.png,50.6556389,6.85486173,458.555,-0.29087,0.01977,-1.6453
01435.png,50.6556466,6.85428348,458.537,-0.29787,0.02711,-1.7607
01436.png,50.65562456,6.85371577,458.511,-0.25076,0.02146,-1.85109
01437.png,50.6555784,6.85316086,458.086,-0.11367,0.04551,-1.88633
01438.png,50.65552046,6.85261655,458.551,0.06232,0.06836,-1.87153
01439.png,50.65546839,6.85207871,459.66,0.26084,0.04598,-1.78219
01440.png,50.65544016,6.85153747,460.653,0.39217,0.03501,-1.63892
01441.png,50.6554501,6.85099117,461.659,0.34938,0.04959,-1.52296
01442.png,50.65549398,6.8504481,462.674,0.26364,0.08026,-1.44251
01443.png,50.65556363,6.84991495,464.355,0.13224,0.06176,-1.40486
01444.png,50.65564292,6.8493877,464.52,0.08498,0.04983,-1.39228
01445.png,50.65572738,6.84886317,464.126,0.0525,0.04373,-1.36864
01446.png,50.65581631,6.84834024,463.687,0.12523,0.046,-1.33818
01447.png,50.65591632,6.8478239,462.913,0.24739,0.03915,-1.27631
01448.png,50.65603925,6.84731731,463.122,0.0465,0.0487,-1.23917
01449.png,50.65616617,6.84680912,463.549,-0.2083,0.0339,-1.32933
01450.png,50.65627094,6.84629071,463.618,-0.45608,0.01979,-1.43863
01451.png,50.65633595,6.84575933,462.666,-0.43919,0.02294,-1.56581
01452.png,50.65635506,6.84522152,461.952,-0.42202,0.02546,-1.71103
01453.png,50.65633664,6.84469076,460.583,-0.26676,0.04357,-1.82245
01454.png,50.65629108,6.84417223,460.202,-0.08622,0.05544,-1.8501
01455.png,50.65623521,6.84366071,460.706,-0.15519,0.06254,-1.87945
01456.png,50.65616663,6.84315529,461.677,-0.09345,0.04837,-1.90681
01457.png,50.65608855,6.84265359,462.244,-0.17777,0.03735,-1.96304
01458.png,50.65598928,6.84214141,462.327,-0.26895,0.05801,-2.0232
01459.png,50.6558728,6.8416631,462.398,-0.17885,0.05847,-2.10821
01460.png,50.65574367,6.84120024,462.267,0.01031,0.03691,-2.09694
01461.png,50.65561428,6.84073647,462.003,-0.03442,0.06468,-2.09221
01462.png,50.6554825,6.84027366,462.992,-0.08197,0.08616,-2.15072
01463.png,50.65534628,6.83982229,463.904,0.02663,0.03499,-2.14594
01464.png,50.65520996,6.83937069,463.498,0.1082,0.0251,-2.10166
01465.png,50.65508102,6.83890941,462.869,0.09425,0.05715,-2.03797
01466.png,50.65496187,6.838438,463.286,0.02847,0.06343,-2.0225
01467.png,50.65484626,6.83796422,463.367,-0.01918,0.04739,-2.01786
01468.png,50.65473194,6.83748734,463.041,0.11179,0.02935,-1.98733
01469.png,50.65462889,6.8369983,463.147,0.19784,0.01864,-1.91605
01470.png,50.65454549,6.83649157,463.868,0.16769,0.02216,-1.83378
01471.png,50.65448088,6.83597072,464.77,0.17243,0.01358,-1.75378
01472.png,50.65443655,6.83543892,465.951,0.09708,-0.00428,-1.6641
01473.png,50.65440764,6.83489858,466.203,0.13186,0.007,-1.60665
01474.png,50.65439998,6.83435243,467.553,0.16844,0.0073,-1.56829
01475.png,50.65441652,6.83380336,468.662,0.25619,0.00348,-1.54536
01476.png,50.65446189,6.83323382,469.864,0.22583,0.03459,-1.43953
01477.png,50.65453476,6.83269107,472.034,0.18767,0.01172,-1.33599
01478.png,50.65463228,6.8321537,473.609,0.08454,-0.02023,-1.28458
01479.png,50.65474569,6.8316191,473.614,0.10438,-0.03458,-1.24617
01480.png,50.65487262,6.83108682,472.62,0.09717,-0.01183,-1.17852
01481.png,50.65501597,6.83055803,472.801,0.13771,-0.01223,-1.09517
01482.png,50.65517721,6.83003789,473.262,-0.01443,-0.03837,-1.04717
01483.png,50.65534593,6.82951567,472.43,-0.11953,-0.03418,-1.09089
01484.png,50.65551006,6.82898499,470.74,-0.19737,-0.01933,-1.1322
01485.png,50.65566194,6.8284388,469.446,-0.19531,-0.01825,-1.18505
